payment_id_PK,customer_id_FK,payment_method,date,amount
17162,1342,bank card,07.06.2021 03:23 PM,50.0
17163,763,bank card,07.06.2021 04:34 PM,22.0
17164,1339,from another phone,07.06.2021 04:47 PM,50.0
17165,629,from terminal,07.06.2021 04:56 PM,18.0
17166,619,from terminal,07.06.2021 06:18 PM,19.0
17167,752,bank card,07.06.2021 07:31 PM,15.0
17168,1164,bank card,07.06.2021 08:09 PM,50.0
17169,1118,bank card,07.06.2021 08:27 PM,21.0
17170,950,from terminal,07.06.2021 08:51 PM,22.0
17171,975,bank card,07.06.2021 12:44 PM,15.0
17172,878,from terminal,08.06.2021 01:15 AM,21.0
17173,627,bank card,08.06.2021 01:23 AM,25.0
17174,1028,from terminal,08.06.2021 02:10 AM,19.0
17175,22,bank card,08.06.2021 03:01 AM,24.0
17176,757,bank card,08.06.2021 04:03 AM,16.0
17177,451,bank card,08.06.2021 04:53 AM,21.0
17178,439,bank card,08.06.2021 08:55 AM,15.0
17179,1001,bank card,08.06.2021 09:03 AM,24.0
17180,881,bank card,08.06.2021 09:10 AM,25.0
17181,728,bank card,08.06.2021 09:45 AM,21.0
17182,791,from another phone,08.06.2021 10:47 AM,20.0
17183,177,bank card,08.06.2021 11:21 AM,26.0
17184,1314,bank card,08.06.2021 11:53 AM,50.0
17185,1115,bank card,08.06.2021 02:15 PM,50.0
17186,741,bank card,08.06.2021 02:27 PM,20.0
17187,1344,bank card,08.06.2021 03:04 PM,90.0
17188,1249,bank card,08.06.2021 03:07 PM,25.0
17189,942,bank card,08.06.2021 05:01 PM,24.0
17190,229,bank card,08.06.2021 05:03 PM,24.0
17191,647,bank card,08.06.2021 05:29 PM,20.0
17192,1230,from terminal,08.06.2021 06:40 PM,50.0
17193,1128,from another phone,08.06.2021 07:40 PM,25.0
17194,418,bank card,08.06.2021 09:11 PM,23.0
17195,72,bank card,08.06.2021 09:39 PM,50.0
17196,443,from another phone,08.06.2021 09:40 PM,23.0
17197,706,bank card,08.06.2021 10:12 PM,50.0
17198,1274,bank card,08.06.2021 11:00 PM,15.0
17199,819,bank card,08.06.2021 11:35 PM,25.0
17200,741,bank card,08.06.2021 12:11 PM,10.0
17201,522,bank card,09.06.2021 01:27 AM,24.0
17202,654,from another phone,09.06.2021 02:18 AM,90.0
17203,368,bank card,09.06.2021 02:21 AM,18.0
17204,19,bank card,09.06.2021 03:26 AM,25.0
17205,1227,bank card,09.06.2021 04:11 AM,17.0
17206,299,from terminal,09.06.2021 06:04 AM,21.0
17207,619,bank card,09.06.2021 06:54 AM,21.0
17208,820,bank card,09.06.2021 07:05 AM,10.0
17209,604,bank card,09.06.2021 07:07 AM,25.0
17210,416,from terminal,09.06.2021 07:14 AM,50.0
17211,1108,from terminal,09.06.2021 07:38 AM,23.0
17212,160,bank card,09.06.2021 08:27 AM,20.0
17213,989,bank card,09.06.2021 08:49 AM,24.0
17214,870,from terminal,09.06.2021 09:29 AM,30.0
17215,566,bank card,09.06.2021 09:31 AM,22.0
17216,735,from terminal,09.06.2021 11:09 AM,15.0
17217,176,bank card,09.06.2021 11:41 AM,50.0
17218,1106,bank card,09.06.2021 11:54 AM,21.0
17219,427,from terminal,09.06.2021 01:03 PM,22.0
17220,1123,bank card,09.06.2021 02:14 PM,25.0
17221,976,bank card,09.06.2021 02:29 PM,25.0
17222,528,bank card,09.06.2021 02:36 PM,15.0
17223,343,bank card,09.06.2021 03:35 PM,21.0
17224,1282,from another phone,09.06.2021 05:27 PM,24.0
17225,1125,bank card,09.06.2021 06:21 PM,15.0
17226,367,from another phone,09.06.2021 06:28 PM,50.0
17227,1070,bank card,09.06.2021 06:34 PM,90.0
17228,414,from terminal,09.06.2021 06:51 PM,15.0
17229,737,bank card,09.06.2021 06:57 PM,15.0
17230,827,bank card,09.06.2021 07:25 PM,23.0
17231,1301,bank card,09.06.2021 09:57 PM,22.0
17232,1251,bank card,09.06.2021 09:59 PM,18.0
17233,8,bank card,09.06.2021 11:45 PM,90.0
17234,369,bank card,09.06.2021 11:50 PM,140.0
17235,642,bank card,10.06.2021 02:14 AM,23.0
17236,977,bank card,10.06.2021 03:37 AM,23.0
17237,363,bank card,10.06.2021 03:39 AM,19.0
17238,929,bank card,10.06.2021 03:41 AM,21.0
17239,1113,bank card,10.06.2021 04:55 AM,22.0
17240,173,from another phone,10.06.2021 05:06 AM,140.0
17241,424,bank card,10.06.2021 07:09 AM,15.0
17242,83,bank card,10.06.2021 07:31 AM,22.0
17243,1305,bank card,10.06.2021 07:40 AM,22.0
17244,528,from terminal,10.06.2021 08:47 AM,50.0
17245,675,bank card,10.06.2021 09:21 AM,19.0
17246,1064,from terminal,10.06.2021 09:32 AM,140.0
17247,1195,from terminal,10.06.2021 10:28 AM,90.0
17248,1256,bank card,10.06.2021 11:37 AM,22.0
17249,960,bank card,10.06.2021 12:46 AM,23.0
17250,76,from terminal,10.06.2021 01:04 PM,22.0
17251,1112,bank card,10.06.2021 02:06 PM,50.0
17252,472,bank card,10.06.2021 02:09 PM,15.0
17253,39,bank card,10.06.2021 02:45 PM,26.0
17254,410,bank card,10.06.2021 03:15 PM,19.0
17255,1296,bank card,10.06.2021 05:27 PM,19.0
17256,148,from terminal,10.06.2021 05:48 PM,22.0
17257,686,from terminal,10.06.2021 06:20 PM,10.0
17258,864,bank card,10.06.2021 08:11 PM,90.0
17259,572,bank card,10.06.2021 09:05 PM,23.0
17260,231,from terminal,10.06.2021 09:17 PM,19.0
17261,91,from terminal,10.06.2021 10:48 PM,24.0
17262,486,from another phone,10.06.2021 11:59 PM,19.0
17263,568,bank card,11.06.2021 01:58 AM,90.0
17264,819,bank card,11.06.2021 02:12 AM,27.0
17265,1344,bank card,11.06.2021 05:17 AM,24.0
17266,1113,bank card,11.06.2021 05:33 AM,22.0
17267,1346,bank card,11.06.2021 06:13 AM,20.0
17268,533,bank card,11.06.2021 06:22 AM,21.0
17269,1398,bank card,11.06.2021 07:41 AM,22.0
17270,785,from another phone,11.06.2021 07:46 AM,23.0
17271,144,from another phone,11.06.2021 07:46 AM,21.0
17272,905,bank card,11.06.2021 07:58 AM,22.0
17273,842,bank card,11.06.2021 07:59 AM,90.0
17274,240,from another phone,11.06.2021 09:27 AM,23.0
17275,67,bank card,11.06.2021 10:14 AM,50.0
17276,18,bank card,11.06.2021 10:38 AM,19.0
17277,454,bank card,11.06.2021 10:40 AM,22.0
17278,1061,from terminal,11.06.2021 11:11 AM,21.0
17279,88,bank card,11.06.2021 11:22 AM,21.0
17280,153,from another phone,11.06.2021 11:44 AM,21.0
17281,1127,bank card,11.06.2021 12:15 AM,21.0
17282,1266,from another phone,11.06.2021 12:16 AM,90.0
17283,91,bank card,11.06.2021 01:23 PM,24.0
17284,401,bank card,11.06.2021 01:25 PM,90.0
17285,729,from terminal,11.06.2021 02:20 PM,22.0
17286,95,bank card,11.06.2021 02:29 PM,50.0
17287,1376,bank card,11.06.2021 02:44 PM,21.0
17288,518,bank card,11.06.2021 02:49 PM,20.0
17289,311,from terminal,11.06.2021 04:14 PM,50.0
17290,74,from terminal,11.06.2021 05:00 PM,21.0
17291,1289,bank card,11.06.2021 05:11 PM,26.0
17292,471,from another phone,11.06.2021 05:27 PM,26.0
17293,717,bank card,11.06.2021 05:39 PM,20.0
17294,194,from terminal,11.06.2021 06:09 PM,20.0
17295,1340,bank card,11.06.2021 06:21 PM,24.0
17296,296,bank card,11.06.2021 07:32 PM,26.0
17297,145,from terminal,11.06.2021 07:53 PM,24.0
17298,407,from terminal,11.06.2021 07:57 PM,21.0
17299,229,from another phone,11.06.2021 08:14 PM,90.0
17300,709,from another phone,11.06.2021 08:19 PM,21.0
17301,85,bank card,11.06.2021 09:07 PM,25.0
17302,632,bank card,11.06.2021 09:51 PM,24.0
17303,621,bank card,11.06.2021 09:53 PM,21.0
17304,861,from terminal,11.06.2021 10:26 PM,23.0
17305,790,bank card,12.06.2021 01:57 AM,23.0
17306,1242,from terminal,12.06.2021 02:51 AM,23.0
17307,897,from terminal,12.06.2021 04:05 AM,15.0
17308,1021,bank card,12.06.2021 05:43 AM,24.0
17309,1381,from another phone,12.06.2021 08:05 AM,21.0
17310,620,bank card,12.06.2021 08:06 AM,19.0
17311,1344,bank card,12.06.2021 09:04 AM,50.0
17312,729,bank card,12.06.2021 09:21 AM,23.0
17313,1239,bank card,12.06.2021 09:31 AM,23.0
17314,802,bank card,12.06.2021 09:31 AM,15.0
17315,586,bank card,12.06.2021 09:48 AM,20.0
17316,1115,bank card,12.06.2021 03:11 PM,20.0
17317,607,bank card,12.06.2021 06:27 PM,22.0
17318,1056,from another phone,12.06.2021 07:01 PM,22.0
17319,579,from terminal,12.06.2021 07:11 PM,28.0
17320,192,from another phone,12.06.2021 08:16 PM,50.0
17321,658,bank card,12.06.2021 08:35 PM,15.0
17322,1256,from terminal,12.06.2021 08:37 PM,21.0
17323,83,bank card,12.06.2021 08:38 PM,24.0
17324,350,bank card,12.06.2021 08:53 PM,50.0
17325,1211,bank card,12.06.2021 09:03 PM,140.0
17326,255,bank card,12.06.2021 09:47 PM,24.0
17327,587,from another phone,12.06.2021 10:42 PM,140.0
17328,184,bank card,12.06.2021 12:42 PM,15.0
17329,81,from terminal,13.06.2021 01:49 AM,15.0
17330,346,bank card,13.06.2021 03:55 AM,140.0
17331,54,bank card,13.06.2021 04:30 AM,22.0
17332,394,bank card,13.06.2021 05:21 AM,21.0
17333,1265,bank card,13.06.2021 06:14 AM,22.0
17334,1209,bank card,13.06.2021 06:33 AM,22.0
17335,542,from terminal,13.06.2021 06:54 AM,25.0
17336,112,bank card,13.06.2021 09:05 AM,15.0
17337,852,bank card,13.06.2021 09:09 AM,27.0
17338,559,from terminal,13.06.2021 09:28 AM,18.0
17339,1316,bank card,13.06.2021 09:39 AM,15.0
17340,1266,bank card,13.06.2021 09:53 AM,15.0
17341,847,from another phone,13.06.2021 10:15 AM,21.0
17342,1173,bank card,13.06.2021 10:22 AM,26.0
17343,819,bank card,13.06.2021 11:22 AM,18.0
17344,995,from terminal,13.06.2021 11:32 AM,28.0
17345,1042,from terminal,13.06.2021 11:46 AM,19.0
17346,720,bank card,13.06.2021 11:46 AM,23.0
17347,1273,from another phone,13.06.2021 12:07 AM,22.0
17348,718,bank card,13.06.2021 02:28 PM,25.0
17349,268,from another phone,13.06.2021 02:48 PM,27.0
17350,771,from terminal,13.06.2021 02:53 PM,19.0
17351,452,bank card,13.06.2021 02:55 PM,22.0
17352,363,from another phone,13.06.2021 03:25 PM,10.0
17353,923,from terminal,13.06.2021 03:34 PM,22.0
17354,1060,bank card,13.06.2021 04:22 PM,25.0
17355,930,bank card,13.06.2021 07:14 PM,26.0
17356,548,bank card,13.06.2021 07:27 PM,22.0
17357,1344,from terminal,13.06.2021 07:39 PM,50.0
17358,805,bank card,13.06.2021 08:02 PM,90.0
17359,1053,bank card,13.06.2021 08:27 PM,50.0
17360,474,bank card,13.06.2021 08:28 PM,25.0
17361,1026,from terminal,13.06.2021 08:37 PM,26.0
17362,237,from another phone,13.06.2021 09:21 PM,20.0
17363,728,from another phone,13.06.2021 09:58 PM,18.0
17364,981,bank card,13.06.2021 11:51 PM,15.0
17365,567,bank card,13.06.2021 11:55 PM,50.0
17366,585,bank card,13.06.2021 12:00 PM,23.0
17367,94,bank card,14.06.2021 03:40 AM,50.0
17368,1193,bank card,14.06.2021 04:20 AM,24.0
17369,1119,bank card,14.06.2021 05:36 AM,140.0
17370,680,from terminal,14.06.2021 05:49 AM,26.0
17371,792,from terminal,14.06.2021 07:56 AM,18.0
17372,527,bank card,14.06.2021 08:07 AM,90.0
17373,1076,bank card,14.06.2021 08:08 AM,23.0
17374,551,bank card,14.06.2021 10:55 AM,22.0
17375,1069,bank card,14.06.2021 10:59 AM,10.0
17376,631,bank card,14.06.2021 11:09 AM,25.0
17377,571,bank card,14.06.2021 11:11 AM,19.0
17378,873,from another phone,14.06.2021 11:19 AM,22.0
17379,291,bank card,14.06.2021 11:48 AM,23.0
17380,963,bank card,14.06.2021 11:52 AM,50.0
17381,322,bank card,14.06.2021 12:00 AM,22.0
17382,957,bank card,14.06.2021 12:34 AM,20.0
17383,795,bank card,14.06.2021 01:36 PM,20.0
17384,725,bank card,14.06.2021 01:54 PM,23.0
17385,597,from another phone,14.06.2021 02:01 PM,17.0
17386,216,bank card,14.06.2021 02:05 PM,22.0
17387,282,bank card,14.06.2021 02:09 PM,21.0
17388,1367,from another phone,14.06.2021 02:28 PM,90.0
17389,1106,bank card,14.06.2021 02:39 PM,90.0
17390,1100,bank card,14.06.2021 02:52 PM,20.0
17391,927,from terminal,14.06.2021 03:16 PM,24.0
17392,764,bank card,14.06.2021 04:39 PM,90.0
17393,779,bank card,14.06.2021 05:02 PM,15.0
17394,543,bank card,14.06.2021 05:09 PM,23.0
17395,437,from terminal,14.06.2021 05:22 PM,25.0
17396,393,from terminal,14.06.2021 05:30 PM,24.0
17397,1212,bank card,14.06.2021 06:50 PM,21.0
17398,750,from terminal,14.06.2021 06:52 PM,22.0
17399,872,bank card,14.06.2021 07:01 PM,22.0
17400,391,bank card,14.06.2021 07:21 PM,90.0
17401,1134,bank card,14.06.2021 08:30 PM,15.0
17402,388,from terminal,14.06.2021 10:03 PM,90.0
17403,648,bank card,14.06.2021 10:20 PM,24.0
17404,501,bank card,14.06.2021 10:30 PM,17.0
17405,76,bank card,14.06.2021 10:41 PM,20.0
17406,1362,bank card,14.06.2021 11:03 PM,17.0
17407,765,bank card,14.06.2021 11:06 PM,50.0
17408,786,from another phone,14.06.2021 11:41 PM,50.0
17409,794,bank card,14.06.2021 11:47 PM,24.0
17410,1108,bank card,14.06.2021 12:16 PM,90.0
17411,1004,bank card,15.06.2021 01:18 AM,24.0
17412,1270,bank card,15.06.2021 02:18 AM,10.0
17413,904,bank card,15.06.2021 02:48 AM,27.0
17414,1155,bank card,15.06.2021 03:28 AM,50.0
17415,1335,bank card,15.06.2021 04:26 AM,19.0
17416,1293,bank card,15.06.2021 04:40 AM,90.0
17417,1305,bank card,15.06.2021 04:49 AM,27.0
17418,475,bank card,15.06.2021 05:05 AM,24.0
17419,855,bank card,15.06.2021 05:33 AM,24.0
17420,468,bank card,15.06.2021 05:37 AM,21.0
17421,550,bank card,15.06.2021 05:44 AM,19.0
17422,903,from terminal,15.06.2021 06:45 AM,24.0
17423,678,bank card,15.06.2021 07:06 AM,10.0
17424,1382,bank card,15.06.2021 07:31 AM,15.0
17425,1369,bank card,15.06.2021 07:40 AM,50.0
17426,898,bank card,15.06.2021 08:05 AM,23.0
17427,1360,from terminal,15.06.2021 10:26 AM,15.0
17428,1222,from another phone,15.06.2021 12:02 AM,24.0
17429,1327,from another phone,15.06.2021 12:13 AM,140.0
17430,526,bank card,15.06.2021 01:14 PM,15.0
17431,19,bank card,15.06.2021 01:43 PM,15.0
17432,1215,bank card,15.06.2021 02:41 PM,24.0
17433,14,from terminal,15.06.2021 03:38 PM,25.0
17434,483,bank card,15.06.2021 04:15 PM,22.0
17435,576,bank card,15.06.2021 04:16 PM,24.0
17436,101,bank card,15.06.2021 05:01 PM,50.0
17437,549,bank card,15.06.2021 07:42 PM,25.0
17438,895,bank card,15.06.2021 08:02 PM,26.0
17439,916,bank card,15.06.2021 08:28 PM,22.0
17440,67,bank card,15.06.2021 08:40 PM,17.0
17441,1147,bank card,15.06.2021 09:56 PM,26.0
17442,340,from terminal,15.06.2021 11:53 PM,25.0
17443,327,bank card,16.06.2021 01:00 AM,24.0
17444,734,bank card,16.06.2021 02:06 AM,24.0
17445,375,from terminal,16.06.2021 03:37 AM,22.0
17446,1372,bank card,16.06.2021 04:05 AM,24.0
17447,162,bank card,16.06.2021 04:46 AM,23.0
17448,1311,bank card,16.06.2021 04:59 AM,24.0
17449,627,from terminal,16.06.2021 05:25 AM,22.0
17450,45,bank card,16.06.2021 06:05 AM,15.0
17451,1306,from terminal,16.06.2021 06:31 AM,24.0
17452,960,bank card,16.06.2021 06:41 AM,19.0
17453,1233,from terminal,16.06.2021 06:57 AM,20.0
17454,866,bank card,16.06.2021 08:46 AM,17.0
17455,208,bank card,16.06.2021 09:04 AM,26.0
17456,537,bank card,16.06.2021 09:33 AM,24.0
17457,364,from terminal,16.06.2021 09:56 AM,50.0
17458,388,bank card,16.06.2021 10:15 AM,18.0
17459,1304,bank card,16.06.2021 10:20 AM,23.0
17460,301,bank card,16.06.2021 10:25 AM,22.0
17461,60,bank card,16.06.2021 10:29 AM,22.0
17462,987,bank card,16.06.2021 11:20 AM,90.0
17463,1130,bank card,16.06.2021 02:04 PM,21.0
17464,697,from another phone,16.06.2021 02:35 PM,23.0
17465,302,from terminal,16.06.2021 04:26 PM,21.0
17466,124,bank card,16.06.2021 04:45 PM,25.0
17467,545,from terminal,16.06.2021 05:17 PM,22.0
17468,1065,bank card,16.06.2021 06:18 PM,50.0
17469,554,from another phone,16.06.2021 06:39 PM,21.0
17470,28,bank card,16.06.2021 07:38 PM,90.0
17471,854,bank card,16.06.2021 08:55 PM,26.0
17472,918,bank card,16.06.2021 09:15 PM,50.0
17473,1041,bank card,16.06.2021 11:08 PM,21.0
17474,625,bank card,16.06.2021 12:03 PM,90.0
17475,907,bank card,16.06.2021 12:37 PM,90.0
17476,158,bank card,17.06.2021 02:51 AM,23.0
17477,196,bank card,17.06.2021 03:15 AM,22.0
17478,239,bank card,17.06.2021 04:29 AM,19.0
17479,96,bank card,17.06.2021 05:50 AM,23.0
17480,53,bank card,17.06.2021 06:21 AM,20.0
17481,853,from terminal,17.06.2021 06:53 AM,15.0
17482,1243,from another phone,17.06.2021 07:53 AM,50.0
17483,976,from terminal,17.06.2021 08:06 AM,15.0
17484,1269,from another phone,17.06.2021 09:00 AM,20.0
17485,512,bank card,17.06.2021 09:23 AM,50.0
17486,729,bank card,17.06.2021 09:39 AM,27.0
17487,431,bank card,17.06.2021 04:05 PM,26.0
17488,108,from terminal,17.06.2021 04:11 PM,90.0
17489,506,bank card,17.06.2021 04:17 PM,20.0
17490,668,bank card,17.06.2021 05:13 PM,21.0
17491,926,bank card,17.06.2021 06:53 PM,50.0
17492,129,bank card,17.06.2021 07:06 PM,15.0
17493,771,bank card,17.06.2021 08:11 PM,24.0
17494,1081,bank card,17.06.2021 08:12 PM,23.0
17495,498,bank card,17.06.2021 08:25 PM,23.0
17496,34,bank card,17.06.2021 09:43 PM,90.0
17497,1149,from terminal,17.06.2021 09:45 PM,15.0
17498,953,bank card,17.06.2021 10:39 PM,19.0
17499,1231,bank card,17.06.2021 11:23 PM,15.0
17500,784,from terminal,17.06.2021 12:23 PM,20.0
17501,426,bank card,17.06.2021 12:29 PM,18.0
17502,959,from terminal,18.06.2021 01:22 AM,15.0
17503,1001,bank card,18.06.2021 01:46 AM,21.0
17504,1356,bank card,18.06.2021 04:08 AM,21.0
17505,720,bank card,18.06.2021 04:48 AM,50.0
17506,520,from another phone,18.06.2021 04:54 AM,15.0
17507,287,bank card,18.06.2021 05:07 AM,50.0
17508,1205,bank card,18.06.2021 05:47 AM,15.0
17509,824,bank card,18.06.2021 06:37 AM,140.0
17510,1154,bank card,18.06.2021 07:15 AM,10.0
17511,289,from terminal,18.06.2021 07:31 AM,23.0
17512,15,bank card,18.06.2021 08:36 AM,22.0
17513,892,bank card,18.06.2021 09:09 AM,90.0
17514,1269,bank card,18.06.2021 12:52 AM,50.0
17515,162,from terminal,18.06.2021 01:12 PM,21.0
17516,1065,bank card,18.06.2021 02:01 PM,15.0
17517,666,from terminal,18.06.2021 02:42 PM,23.0
17518,954,bank card,18.06.2021 05:02 PM,18.0
17519,1236,bank card,18.06.2021 05:55 PM,15.0
17520,805,bank card,18.06.2021 06:22 PM,15.0
17521,1028,from another phone,18.06.2021 06:37 PM,50.0
17522,1225,bank card,18.06.2021 07:49 PM,50.0
17523,305,bank card,18.06.2021 08:15 PM,25.0
17524,1111,bank card,18.06.2021 08:32 PM,27.0
17525,286,from another phone,18.06.2021 09:02 PM,25.0
17526,398,bank card,18.06.2021 09:09 PM,24.0
17527,342,bank card,18.06.2021 11:33 PM,25.0
17528,909,from another phone,18.06.2021 12:12 PM,22.0
17529,676,bank card,19.06.2021 02:10 AM,25.0
17530,494,bank card,19.06.2021 03:15 AM,26.0
17531,210,from terminal,19.06.2021 03:29 AM,15.0
17532,410,bank card,19.06.2021 04:02 AM,23.0
17533,1163,bank card,19.06.2021 04:04 AM,24.0
17534,1292,bank card,19.06.2021 04:12 AM,22.0
17535,1176,bank card,19.06.2021 04:37 AM,140.0
17536,1280,from another phone,19.06.2021 04:42 AM,21.0
17537,239,bank card,19.06.2021 04:42 AM,22.0
17538,1299,from another phone,19.06.2021 04:45 AM,15.0
17539,1395,from terminal,19.06.2021 04:51 AM,21.0
17540,1280,bank card,19.06.2021 06:13 AM,50.0
17541,6,bank card,19.06.2021 06:39 AM,15.0
17542,1181,from terminal,19.06.2021 07:17 AM,25.0
17543,1255,bank card,19.06.2021 07:25 AM,23.0
17544,800,bank card,19.06.2021 07:39 AM,24.0
17545,597,from another phone,19.06.2021 08:50 AM,50.0
17546,16,bank card,19.06.2021 09:35 AM,50.0
17547,873,from another phone,19.06.2021 10:11 AM,50.0
17548,842,bank card,19.06.2021 10:31 AM,26.0
17549,373,bank card,19.06.2021 12:23 AM,26.0
17550,120,bank card,19.06.2021 12:29 AM,24.0
17551,466,bank card,19.06.2021 12:48 AM,140.0
17552,766,bank card,19.06.2021 02:12 PM,23.0
17553,1005,bank card,19.06.2021 02:35 PM,22.0
17554,858,bank card,19.06.2021 02:51 PM,23.0
17555,333,bank card,19.06.2021 03:19 PM,50.0
17556,553,bank card,19.06.2021 03:46 PM,24.0
17557,64,bank card,19.06.2021 03:53 PM,21.0
17558,907,bank card,19.06.2021 05:05 PM,50.0
17559,1181,from terminal,19.06.2021 06:01 PM,21.0
17560,1087,bank card,19.06.2021 06:37 PM,21.0
17561,42,bank card,19.06.2021 07:05 PM,25.0
17562,1315,bank card,19.06.2021 07:40 PM,25.0
17563,174,from terminal,19.06.2021 08:08 PM,90.0
17564,850,bank card,19.06.2021 08:13 PM,28.0
17565,627,bank card,19.06.2021 08:57 PM,90.0
17566,97,bank card,19.06.2021 09:08 PM,90.0
17567,99,bank card,19.06.2021 10:39 PM,15.0
17568,290,from terminal,19.06.2021 10:55 PM,23.0
17569,726,from terminal,19.06.2021 11:27 PM,22.0
17570,152,from terminal,19.06.2021 11:51 PM,15.0
17571,728,bank card,20.06.2021 03:00 AM,10.0
17572,1335,bank card,20.06.2021 03:26 AM,90.0
17573,765,from another phone,20.06.2021 05:12 AM,15.0
17574,334,from terminal,20.06.2021 05:37 AM,23.0
17575,324,from terminal,20.06.2021 07:05 AM,90.0
17576,82,from another phone,20.06.2021 07:44 AM,24.0
17577,698,bank card,20.06.2021 07:57 AM,10.0
17578,726,from terminal,20.06.2021 08:42 AM,140.0
17579,489,bank card,20.06.2021 09:18 AM,20.0
17580,1063,bank card,20.06.2021 10:55 AM,23.0
17581,128,from another phone,20.06.2021 11:16 AM,27.0
17582,862,bank card,20.06.2021 12:49 AM,140.0
17583,838,from another phone,20.06.2021 12:54 AM,20.0
17584,891,bank card,20.06.2021 12:55 AM,23.0
17585,256,bank card,20.06.2021 01:55 PM,22.0
17586,793,bank card,20.06.2021 02:34 PM,24.0
17587,94,bank card,20.06.2021 04:11 PM,23.0
17588,195,from terminal,20.06.2021 04:35 PM,10.0
17589,912,bank card,20.06.2021 05:17 PM,21.0
17590,177,bank card,20.06.2021 05:19 PM,24.0
17591,817,bank card,20.06.2021 05:55 PM,22.0
17592,1265,bank card,20.06.2021 07:04 PM,24.0
17593,1035,bank card,20.06.2021 07:05 PM,21.0
17594,768,bank card,20.06.2021 08:05 PM,15.0
17595,1245,bank card,20.06.2021 08:27 PM,15.0
17596,572,bank card,20.06.2021 09:26 PM,22.0
17597,1113,bank card,20.06.2021 09:35 PM,24.0
17598,676,bank card,20.06.2021 10:51 PM,23.0
17599,1017,bank card,20.06.2021 11:09 PM,25.0
17600,99,from terminal,20.06.2021 11:23 PM,17.0
17601,159,from terminal,20.06.2021 12:19 PM,21.0
17602,614,bank card,20.06.2021 12:57 PM,23.0
17603,692,from terminal,21.06.2021 01:05 AM,24.0
17604,880,bank card,21.06.2021 01:55 AM,24.0
17605,513,bank card,21.06.2021 03:04 AM,24.0
17606,427,bank card,21.06.2021 03:59 AM,20.0
17607,1117,bank card,21.06.2021 04:25 AM,23.0
17608,1033,bank card,21.06.2021 05:57 AM,20.0
17609,942,bank card,21.06.2021 07:14 AM,90.0
17610,240,bank card,21.06.2021 07:36 AM,23.0
17611,954,from terminal,21.06.2021 07:52 AM,15.0
17612,628,bank card,21.06.2021 08:39 AM,15.0
17613,453,bank card,21.06.2021 08:59 AM,21.0
17614,635,from another phone,21.06.2021 09:29 AM,50.0
17615,1384,from terminal,21.06.2021 09:44 AM,19.0
17616,484,from terminal,21.06.2021 09:54 AM,20.0
17617,1223,bank card,21.06.2021 10:21 AM,10.0
17618,643,bank card,21.06.2021 11:28 AM,20.0
17619,93,bank card,21.06.2021 01:49 PM,15.0
17620,76,bank card,21.06.2021 02:08 PM,18.0
17621,164,from terminal,21.06.2021 06:04 PM,21.0
17622,1201,bank card,21.06.2021 07:48 PM,15.0
17623,956,from terminal,21.06.2021 08:53 PM,24.0
17624,730,from another phone,21.06.2021 09:40 PM,90.0
17625,152,from terminal,21.06.2021 10:55 PM,25.0
17626,1399,bank card,21.06.2021 12:50 PM,20.0
17627,946,from terminal,22.06.2021 01:27 AM,21.0
17628,979,bank card,22.06.2021 01:43 AM,19.0
17629,702,bank card,22.06.2021 01:47 AM,50.0
17630,594,bank card,22.06.2021 02:46 AM,23.0
17631,1243,bank card,22.06.2021 04:20 AM,24.0
17632,977,bank card,22.06.2021 04:58 AM,23.0
17633,96,from another phone,22.06.2021 05:15 AM,140.0
17634,1094,from terminal,22.06.2021 09:06 AM,10.0
17635,982,bank card,22.06.2021 09:27 AM,22.0
17636,222,bank card,22.06.2021 10:59 AM,21.0
17637,1124,from another phone,22.06.2021 11:13 AM,20.0
17638,553,from terminal,22.06.2021 11:25 AM,50.0
17639,991,from terminal,22.06.2021 11:36 AM,19.0
17640,225,from terminal,22.06.2021 11:46 AM,15.0
17641,1054,bank card,22.06.2021 11:47 AM,23.0
17642,1064,bank card,22.06.2021 01:05 PM,15.0
17643,1210,from terminal,22.06.2021 01:15 PM,20.0
17644,1241,bank card,22.06.2021 01:18 PM,21.0
17645,623,bank card,22.06.2021 01:45 PM,90.0
17646,838,bank card,22.06.2021 03:00 PM,140.0
17647,976,bank card,22.06.2021 03:18 PM,20.0
17648,628,bank card,22.06.2021 03:31 PM,25.0
17649,892,from another phone,22.06.2021 03:49 PM,22.0
17650,299,bank card,22.06.2021 04:38 PM,21.0
17651,855,bank card,22.06.2021 04:57 PM,18.0
17652,222,from terminal,22.06.2021 05:18 PM,23.0
17653,1310,from terminal,22.06.2021 06:02 PM,24.0
17654,207,bank card,22.06.2021 06:07 PM,24.0
17655,673,bank card,22.06.2021 06:13 PM,140.0
17656,125,bank card,22.06.2021 06:33 PM,24.0
17657,663,from terminal,22.06.2021 07:17 PM,20.0
17658,1147,bank card,22.06.2021 07:19 PM,10.0
17659,144,bank card,22.06.2021 08:28 PM,26.0
17660,701,bank card,23.06.2021 01:27 AM,20.0
17661,334,bank card,23.06.2021 01:31 AM,15.0
17662,1179,from terminal,23.06.2021 02:10 AM,50.0
17663,562,bank card,23.06.2021 02:23 AM,90.0
17664,782,bank card,23.06.2021 03:41 AM,25.0
17665,1091,bank card,23.06.2021 04:38 AM,23.0
17666,355,bank card,23.06.2021 05:02 AM,27.0
17667,1188,from terminal,23.06.2021 05:03 AM,50.0
